short_date,weekday,draw_date,jackpot,main_numbers,euro_numbers,Match,# of winners,prize / winner,prize fund
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
06.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
13.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
20.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
27.01.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
03.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
10.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
17.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
24.02.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
02.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
09.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 2,0,"€28,695,885","€28,695,885"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 1,3,"€635,080.60","€1,905,242"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,5 + 0,20,"€53,723.30","€1,074,466"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 2,32,"€5,538.40","€177,229"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 1,898,€246.70,"€221,537"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,4 + 0,"2,567",€69.00,"€177,123"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 2,"1,276",€190.90,"€243,588"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 2,"17,015",€33.20,"€564,898"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 1,"34,718",€18.10,"€628,396"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,3 + 0,"92,495",€14.90,"€1,378,176"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,1 + 2,"87,538",€14.90,"€1,304,316"
16.03.2012,Friday,"Friday, 3rd October 2025","€28,695,885",01 02 07 21 27,08 12,2 + 1,"459,029",€9.70,"€4,452,581"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,5 + 2,0,"€10,000,000","€10,000,000"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,5 + 1,0,€0.00,€0
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,5 + 0,2,"€42,755.00","€85,510"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,4 + 2,12,"€6,577.70","€78,932"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,4 + 1,245,€255.00,"€62,475"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,4 + 0,302,€130.60,"€39,441"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,3 + 2,763,€73.20,"€55,852"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,2 + 2,"11,848",€22.70,"€268,950"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,3 + 1,"11,675",€19.40,"€226,495"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,3 + 0,"15,319",€15.40,"€235,913"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,1 + 2,"64,513",€12.20,"€787,059"
23.03.2012,Friday,"Friday, 23rd March 2012","€10,000,000",05 08 21 37 46,06 08,2 + 1,"178,977",€8.40,"€1,503,407"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,5 + 2,0,"€11,000,000","€11,000,000"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,5 + 1,5,"€69,118.20","€345,591"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,5 + 0,3,"€25,408.80","€76,226"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,4 + 2,46,"€1,529.60","€70,362"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,4 + 1,667,€83.50,"€55,695"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,4 + 0,903,€38.90,"€35,127"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,3 + 2,"1,514",€32.90,"€49,811"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,2 + 2,"19,123",€12.50,"€239,038"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,3 + 1,"16,957",€11.90,"€201,788"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,3 + 0,"26,050",€9.10,"€237,055"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,1 + 2,"74,366",€9.10,"€676,731"
30.03.2012,Friday,"Friday, 30th March 2012","€11,000,000",05 07 12 19 26,01 05,2 + 1,"198,640",€6.70,"€1,330,888"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,5 + 2,0,"€12,000,000","€12,000,000"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,5 + 1,1,"€312,639.20","€312,639"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,5 + 0,1,"€81,286.20","€81,286"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,4 + 2,12,"€6,252.70","€75,032"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,4 + 1,185,€321.00,"€59,385"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,4 + 0,248,€151.20,"€37,498"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,3 + 2,852,€62.30,"€53,080"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,2 + 2,"10,782",€23.70,"€255,533"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,3 + 1,"14,301",€15.80,"€225,956"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,3 + 0,"13,437",€15.80,"€212,305"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,1 + 2,"77,156",€9.70,"€748,413"
06.04.2012,Friday,"Friday, 6th April 2012","€12,000,000",07 08 34 36 38,04 05,2 + 1,"181,709",€7.80,"€1,417,330"
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,5 + 2,0,"€14,000,000","€14,000,000"
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,5 + 1,0,€0.00,€0
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,5 + 0,0,€0.00,€0
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,4 + 2,28,"€2,791.50","€78,162"
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,4 + 1,387,€159.80,"€61,843"
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,4 + 0,497,€78.60,"€39,064"
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,3 + 2,"1,169",€47.30,"€55,294"
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,2 + 2,"17,373",€15.30,"€265,807"
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,3 + 1,"15,794",€14.20,"€224,275"
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,3 + 0,"21,700",€10.80,"€234,360"
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,1 + 2,"73,909",€10.50,"€776,045"
13.04.2012,Friday,"Friday, 13th April 2012","€14,000,000",05 11 12 27 32,01 03,2 + 1,"230,152",€6.40,"€1,472,973"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,5 + 2,0,"€15,000,000","€15,000,000"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,5 + 1,1,"€640,891.60","€640,892"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,5 + 0,1,"€166,631.80","€166,632"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,4 + 2,23,"€3,289.10","€75,649"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,4 + 1,221,€270.90,"€59,869"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,4 + 0,272,€139.00,"€37,808"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,3 + 2,935,€57.30,"€53,576"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,2 + 2,"10,163",€25.40,"€258,140"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,3 + 1,"14,154",€16.70,"€236,372"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,3 + 0,"12,395",€16.70,"€206,997"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,1 + 2,"79,453",€9.50,"€754,804"
20.04.2012,Friday,"Friday, 20th April 2012","€15,000,000",10 16 30 41 45,02 08,2 + 1,"155,150",€9.30,"€1,442,895"
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,5 + 2,0,"€16,000,000","€16,000,000"
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,5 + 1,1,"€303,201.90","€303,202"
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,5 + 0,0,€0.00,€0
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,4 + 2,11,"€6,615.30","€72,768"
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,4 + 1,277,€207.90,"€57,588"
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,4 + 0,312,€116.60,"€36,379"
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,3 + 2,"1,022",€50.40,"€51,509"
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,2 + 2,"11,445",€21.70,"€248,357"
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,3 + 1,"16,412",€14.40,"€236,333"
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,3 + 0,"13,276",€14.40,"€191,174"
27.04.2012,Friday,"Friday, 27th April 2012","€16,000,000",10 13 19 40 45,03 05,1 + 2,"90,274",€8.00,"€722,192"
